;Waktu;Jalan;Lat;Long;JarakLampu;Tahun
19-Jan-20;siang;Lokal;-7.539144444;112.0744306;508.3190225;2020
20-Jan-20;siang;KolektorSekunder;-7.536038889;112.0068;2.723802021;2020
20-Jan-20;siang;KolektorSekunder;-7.536125;112.0110139;471.3131692;2020
20-Jan-20;siang;KolektorSekunder;-7.676108333;111.8315083;1409.370577;2020
20-Jan-20;siang;ArteriPrimer;-7.600166667;111.9155139;136.3045709;2020
20-Jan-20;malam;KolektorSekunder;-7.71595;111.7832444;9081.791048;2020
21-Jan-20;siang;Lokal;-7.611327778;112.085925;2283.176771;2020
21-Jan-20;siang;KolektorPrimer;-7.683975;111.9265472;258.0798383;2020
22-Jan-20;malam;KolektorSekunder;-7.5138;112.1135778;4975.718397;2020
22-Jan-20;siang;KolektorPrimer;-7.639736111;112.0156917;30.76115762;2020
22-Jan-20;siang;KolektorSekunder;-7.525136111;112.0935417;2335.463613;2020
22-Jan-20;malam;KolektorPrimer;-7.526911111;111.88585;3939.759357;2020
24-Jan-20;siang;ArteriPrimer;-7.568488889;111.8487611;25.65222553;2020
27-Jan-20;malam;KolektorPrimer;-7.678002778;111.9179778;295.3728119;2020
27-Jan-20;siang;KolektorPrimer;-7.648369444;111.8964889;336.3881427;2020
27-Jan-20;malam;KolektorSekunder;-7.617591667;111.9185722;1084.235612;2020
28-Jan-20;malam;Lokal;-7.671808333;112.0471722;99.16251102;2020
29-Jan-20;siang;KolektorSekunder;-7.694844444;112.0721972;559.6843119;2020
30-Jan-20;siang;ArteriPrimer;-7.572355556;111.8602139;700.8872399;2020
01-Mar-20;siang;Lokal;-7.607152778;111.9032889;366.44093;2020
01-Mar-20;siang;ArteriPrimer;-7.601791667;111.9383639;613.3128103;2020
02-Mar-20;siang;KolektorPrimer;-7.649119444;111.8984472;105.0423606;2020
02-Mar-20;siang;KolektorPrimer;-7.675925;112.0155861;895.2145328;2020
02-Mar-20;siang;Lokal;-7.571875;111.8704333;1153.929658;2020
02-Mar-20;siang;KolektorPrimer;-7.648030556;112.0139778;949.0720695;2020
03-Mar-20;malam;KolektorPrimer;-7.621088889;112.0201417;551.939465;2020
02-Mar-20;malam;KolektorPrimer;-7.574069444;111.8794028;1078.580008;2020
02-Mar-20;malam;ArteriPrimer;-7.568358333;111.8483583;70.79848633;2020
03-Mar-20;siang;ArteriPrimer;-7.599233333;111.8995361;114.1591582;2020
03-Mar-20;siang;KolektorPrimer;-7.627775;112.0189944;159.1275905;2020
05-Mar-20;siang;KolektorPrimer;-7.581830556;111.8948778;1102.811474;2020
05-Mar-20;siang;KolektorPrimer;-7.700122222;112.0205;1141.474857;2020
05-Mar-20;malam;Lokal;-7.60865;111.8953694;876.013468;2020
05-Mar-20;malam;KolektorPrimer;-7.608725;111.8995861;234.6096526;2020
06-Mar-20;siang;ArteriPrimer;-7.60395;111.9658;2433.787542;2020
06-Mar-20;malam;KolektorSekunder;-7.683388889;111.845425;1743.253143;2020
07-Mar-20;siang;KolektorPrimer;-7.642219444;112.0151111;316.7134336;2020
07-Mar-20;malam;KolektorPrimer;-7.650588889;112.013375;1239.683931;2020
08-Mar-20;malam;KolektorPrimer;-7.646347222;112.0143583;758.2051403;2020
08-Mar-20;malam;ArteriPrimer;-7.568166667;111.8482472;94.30641243;2020
08-Mar-20;siang;KolektorPrimer;-7.648952778;112.0134361;1099.410097;2020
08-Mar-20;siang;Lokal;-7.551633333;112.1157083;301.4492943;2020
09-Mar-20;malam;Lokal;-7.535352778;112.1130278;2570.735998;2020
09-Mar-20;siang;ArteriPrimer;-7.600966667;112.1031889;95.70398029;2020
09-Mar-20;malam;KolektorPrimer;-7.693563889;112.018325;507.6317971;2020
10-Mar-20;siang;KolektorPrimer;-7.756722222;112.0156528;435.4914589;2020
10-Mar-20;siang;Lokal;-7.548380556;111.8787583;5102.778231;2020
10-Mar-20;siang;Lokal;-7.652775;111.8981611;401.5618226;2020
11-Mar-20;siang;ArteriPrimer;-7.568902778;111.8493528;54.01412625;2020
11-Mar-20;malam;KolektorPrimer;-7.674527778;112.0155028;722.0288295;2020
13-Mar-20;siang;ArteriPrimer;-7.605488889;111.9988083;19.70954722;2020
13-Mar-20;siang;Lokal;-7.6033;111.8924167;30.11937716;2020
13-Mar-20;malam;KolektorPrimer;-7.652697222;112.0121139;1164.578099;2020
14-Mar-20;malam;Lokal;-7.614866667;111.8817056;607.2884324;2020
14-Mar-20;malam;KolektorPrimer;-7.572325;111.9124028;854.3484812;2020
14-Mar-20;malam;Lokal;-7.721080556;111.8792444;7850.242659;2020
14-Mar-20;siang;Lokal;-7.626333333;111.9037139;1118.714458;2020
15-Mar-20;siang;ArteriPrimer;-7.603241667;112.0860444;994.0285658;2020
15-Mar-20;malam;ArteriPrimer;-7.603161111;111.9567333;1428.486164;2020
16-Mar-20;siang;ArteriPrimer;-7.562997222;111.8371389;348.5362284;2020
16-Mar-20;siang;Lokal;-7.613252778;112.0939361;1421.262879;2020
17-Mar-20;siang;KolektorSekunder;-7.694138889;112.0333028;1949.784916;2020
17-Mar-20;siang;KolektorPrimer;-7.606097222;111.9002389;2.054915138;2020
18-Mar-20;siang;Lokal;-7.532966667;112.1060722;3149.641092;2020
18-Mar-20;siang;ArteriPrimer;-7.575230556;111.8649583;630.9600974;2020
18-Mar-20;siang;Lokal;-7.621866667;111.9055333;586.4231922;2020
18-Mar-20;siang;ArteriPrimer;-7.602522222;111.9486528;534.2320675;2020
19-Mar-20;siang;KolektorPrimer;-7.660316667;112.0123056;763.8439949;2020
19-Mar-20;siang;KolektorPrimer;-7.649177778;111.8983917;108.4378532;2020
19-Mar-20;siang;KolektorPrimer;-7.648252778;112.0135694;1020.693214;2020
20-Mar-20;siang;Lokal;-7.605327778;111.9042667;571.3465431;2020
21-Mar-20;siang;KolektorSekunder;-7.5051;112.1315611;7185.008738;2020
22-Mar-20;siang;KolektorPrimer;-7.654694444;111.9214222;1199.359669;2020
23-Mar-20;siang;Lokal;-7.616516667;112.0979611;1832.911246;2020
24-Mar-20;siang;KolektorPrimer;-7.729213889;112.0236333;1080.405936;2020
24-Mar-20;malam;KolektorPrimer;-7.696983333;112.0198972;787.8292307;2020
25-Mar-20;malam;KolektorPrimer;-7.448036111;111.8962361;10816.3489;2020
25-Mar-20;malam;KolektorPrimer;-7.633202778;111.8954472;99.50669121;2020
26-Mar-20;siang;Lokal;-7.571802778;111.8696722;1070.999017;2020
26-Mar-20;malam;ArteriPrimer;-7.600130556;111.9157;141.2833031;2020
27-Mar-20;siang;KolektorPrimer;-7.714119444;112.0232;638.4512744;2020
27-Mar-20;siang;KolektorPrimer;-7.750222222;112.0177139;1187.94099;2020
28-Mar-20;siang;KolektorSekunder;-7.676925;111.8270778;1905.035154;2020
28-Mar-20;siang;Lokal;-7.600083333;111.8950972;103.7024334;2020
29-Mar-20;malam;KolektorSekunder;-7.656033333;111.9560778;73.44091956;2020
30-Mar-20;siang;ArteriPrimer;-7.568659043;111.8489091;1.721307847;2020
30-Mar-20;siang;KolektorPrimer;-7.5799578;111.903389;270.4254537;2020
01-Apr-20;siang;ArteriPrimer;-7.590394444;111.8904833;38.28979519;2020
02-Apr-20;malam;Lokal;-7.601130556;111.8946278;24.55398217;2020
02-Apr-20;malam;KolektorPrimer;-7.721805556;112.0228472;1342.431292;2020
02-Apr-20;siang;Lokal;-7.621675;112.0099278;1300.45297;2020
02-Apr-20;siang;Lokal;-7.624366667;112.0072194;1491.657181;2020
05-Apr-20;siang;Lokal;-7.758411111;112.0038639;1931.38047;2020
06-Apr-20;malam;ArteriPrimer;-7.604386111;112.0044472;617.8313195;2020
07-Apr-20;siang;Lokal;-7.601488889;112.0082222;2138.823482;2020
08-Apr-20;siang;ArteriPrimer;-7.606561111;112.0161972;970.5336645;2020
10-Apr-20;malam;ArteriPrimer;-7.568219444;111.8483861;76.57099018;2020
11-Apr-20;siang;KolektorSekunder;-7.531672222;112.0795278;630.6659846;2020
11-Apr-20;siang;KolektorSekunder;-7.666102778;111.854975;1299.789827;2020
11-Apr-20;siang;KolektorPrimer;-7.648752778;111.897275;240.2628433;2020
13-Apr-20;malam;KolektorPrimer;-7.665580556;111.9119194;1217.249279;2020
13-Apr-20;siang;Lokal;-7.427316667;111.9698;12449.13526;2020
14-Apr-20;siang;ArteriPrimer;-7.59445;111.8946417;205.0116873;2020
14-Apr-20;malam;Lokal;-7.662619444;111.8910222;1831.027296;2020
15-Apr-20;siang;ArteriPrimer;-7.570588889;111.8524333;445.0868152;2020
16-Apr-20;siang;KolektorSekunder;-7.70535;111.79365;7417.139627;2020
17-Apr-20;malam;ArteriPrimer;-7.578433333;111.870175;463.0038315;2020
17-Apr-20;malam;ArteriPrimer;-7.5993;111.9045583;25.09460607;2020
18-Apr-20;siang;Lokal;-7.606041667;111.9087667;483.2145366;2020
19-Apr-20;malam;ArteriPrimer;-7.557808333;111.8008583;4460.468653;2020
20-Apr-20;siang;ArteriPrimer;-7.605480556;111.9989167;4.981390366;2020
20-Apr-20;siang;ArteriPrimer;-7.6011;111.92805;367.1302114;2020
21-Apr-20;malam;ArteriPrimer;-7.604202778;111.9726806;2912.309854;2020
22-Apr-20;siang;ArteriPrimer;-7.60395;111.9683167;2711.075514;2020
22-Apr-20;siang;Lokal;-7.605402778;112.1017806;624.0974033;2020
22-Apr-20;siang;KolektorPrimer;-7.643513889;112.0150389;436.1383725;2020
22-Apr-20;siang;KolektorPrimer;-7.655186111;111.9105944;66.54857737;2020
23-Apr-20;malam;KolektorPrimer;-7.649061111;111.8982694;125.6621519;2020
24-Apr-20;siang;ArteriPrimer;-7.599422222;111.9043722;13.21230331;2020
24-Apr-20;siang;Lokal;-7.582161111;111.9276;657.4357237;2020
25-Apr-20;siang;KolektorPrimer;-7.607347222;111.90005;141.5458066;2020
27-Apr-20;siang;ArteriPrimer;-7.601188889;112.1018333;241.5827097;2020
29-Apr-20;malam;ArteriPrimer;-7.601955556;111.9404528;382.1581679;2020
30-Apr-20;siang;Lokal;-7.571952778;111.8366917;2061.582835;2020
03-Mei-20;malam;KolektorSekunder;-7.589691667;111.878175;658.0255109;2020
07-Mei-20;siang;KolektorSekunder;-7.595466667;111.8776778;273.2442251;2020
07-Mei-20;siang;ArteriPrimer;-7.601727778;112.1004944;389.4471365;2020
08-Mei-20;siang;KolektorSekunder;-7.524566667;112.0892444;2064.415031;2020
09-Mei-20;malam;Lokal;-7.716030556;112.0146778;1757.812201;2020
10-Mei-20;siang;ArteriPrimer;-7.582575;111.8765972;265.5995532;2020
11-Mei-20;siang;KolektorPrimer;-7.512638889;111.9096583;3120.382065;2020
12-Mei-20;siang;KolektorPrimer;-7.718925;112.0241083;97.62630785;2020
13-Mei-20;siang;ArteriPrimer;-7.597683333;111.8981083;217.5901121;2020
13-Mei-20;siang;Lokal;-7.613675;111.8683889;130.410983;2020
15-Mei-20;siang;Lokal;-7.656252778;112.06345;2938.453575;2020
15-Mei-20;siang;KolektorPrimer;-7.664511111;111.9115861;1093.41019;2020
16-Mei-20;siang;Lokal;-7.587538889;112.091525;484.3168476;2020
16-Mei-20;siang;ArteriPrimer;-7.560877778;111.8158917;2709.971797;2020
17-Mei-20;malam;Lokal;-7.485627778;112.1384639;9952.951521;2020
17-Mei-20;siang;KolektorPrimer;-7.709033333;111.9331444;3335.298057;2020
18-Mei-20;siang;KolektorPrimer;-7.699927778;111.9250306;2073.808374;2020
19-Mei-20;malam;KolektorSekunder;-7.614794444;111.8768472;3.25439255;2020
19-Mei-20;malam;Lokal;-7.573305556;111.9006667;2310.250029;2020
19-Mei-20;malam;KolektorPrimer;-7.543519444;111.8828972;4478.481618;2020
20-Mei-20;siang;ArteriPrimer;-7.588427778;111.8855111;492.7638312;2020
20-Mei-20;siang;ArteriPrimer;-7.561736111;111.82235;1990.138593;2020
20-Mei-20;malam;Lokal;-7.667688889;111.8882111;2452.587148;2020
21-Mei-20;siang;KolektorSekunder;-7.528191667;111.919325;11.47660457;2020
21-Mei-20;siang;Lokal;-7.561005556;111.8761694;2940.711564;2020
22-Mei-20;siang;ArteriPrimer;-7.563394444;111.8389778;456.9769581;2020
22-Mei-20;malam;KolektorSekunder;-7.497538889;112.1485639;9240.538109;2020
23-Mei-20;siang;KolektorSekunder;-7.701361111;111.8416389;3790.561149;2020
24-Mei-20;malam;ArteriPrimer;-7.604072222;112.0147667;760.1218275;2020
24-Mei-20;siang;KolektorSekunder;-7.702311111;111.8414722;3897.365709;2020
25-Mei-20;siang;ArteriPrimer;-7.603513889;112.0223194;76.04512354;2020
26-Mei-20;malam;ArteriPrimer;-7.560788889;111.8150778;2800.971771;2020
27-Mei-20;malam;ArteriPrimer;-7.570866667;111.8546778;696.5242342;2020
29-Mei-20;malam;ArteriPrimer;-7.571008333;111.8556222;801.4028761;2020
29-Mei-20;siang;Lokal;-7.635358333;111.8851111;229.0533613;2020
29-Mei-20;malam;Lokal;-7.658816667;112.0480333;2032.79126;2020
30-Mei-20;malam;Lokal;-7.580880556;112.0174083;3234.394534;2020
01-Jun-20;siang;KolektorPrimer;-7.580586111;111.9109861;90.34840811;2020
01-Jun-20;siang;KolektorPrimer;-7.678513889;111.9192694;449.3513344;2020
01-Jun-20;siang;ArteriPrimer;-7.590394444;111.8904833;38.28979519;2020
02-Jun-20;siang;Lokal;-7.601130556;111.8946278;24.55398217;2020
02-Jun-20;siang;KolektorPrimer;-7.721805556;112.0228472;1342.431292;2020
02-Jun-20;siang;Lokal;-7.621675;112.0099278;1300.45297;2020
03-Jun-20;malam;Lokal;-7.624366667;112.0072194;1491.657181;2020
05-Jun-20;malam;Lokal;-7.728411111;112.0038639;2221.202005;2020
06-Jun-20;siang;ArteriPrimer;-7.604386111;112.0044472;617.8313195;2020
08-Jun-20;malam;Lokal;-7.601488889;112.0082222;2138.823482;2020
08-Jun-20;siang;ArteriPrimer;-7.606561111;112.0161972;970.5336645;2020
12-Jun-20;siang;ArteriPrimer;-7.568219444;111.8483861;76.57099018;2020
13-Jun-20;siang;KolektorSekunder;-7.531672222;112.0795278;630.6659846;2020
14-Jun-20;siang;KolektorSekunder;-7.666102778;111.854975;1299.789827;2020
15-Jun-20;siang;KolektorPrimer;-7.648752778;111.897275;240.2628433;2020
15-Jun-20;siang;Lokal;-7.427316667;111.9698;12449.13526;2020
15-Jun-20;siang;ArteriPrimer;-7.59445;111.8946417;205.0116873;2020
15-Jun-20;siang;Lokal;-7.662619444;111.8910222;1831.027296;2020
16-Jun-20;siang;ArteriPrimer;-7.570588889;111.8524333;445.0868152;2020
18-Jun-20;siang;KolektorSekunder;-7.70535;111.79365;7417.139627;2020
18-Jun-20;siang;ArteriPrimer;-7.578433333;111.870175;463.0038315;2020
19-Jun-20;siang;ArteriPrimer;-7.5993;111.9045583;25.09460607;2020
20-Jun-20;siang;Lokal;-7.606041667;111.9087667;483.2145366;2020
20-Jun-20;siang;ArteriPrimer;-7.557808333;111.8008583;4460.468653;2020
21-Jun-20;malam;ArteriPrimer;-7.605480556;111.9989167;4.981390366;2020
22-Jun-20;malam;ArteriPrimer;-7.6011;111.92805;367.1302114;2020
22-Jun-20;malam;ArteriPrimer;-7.604202778;111.9726806;2912.309854;2020
22-Jun-20;siang;ArteriPrimer;-7.60395;111.9683167;2711.075514;2020
23-Jun-20;siang;Lokal;-7.605402778;112.1017806;624.0974033;2020
23-Jun-20;siang;KolektorPrimer;-7.643513889;112.0150389;436.1383725;2020
26-Jun-20;malam;KolektorPrimer;-7.655186111;111.9105944;66.54857737;2020
26-Jun-20;siang;KolektorPrimer;-7.649061111;111.8982694;125.6621519;2020
26-Jun-20;malam;ArteriPrimer;-7.599422222;111.9043722;13.21230331;2020
27-Jun-20;siang;KolektorSekunder;-7.639858333;111.9959917;2217.266428;2020
28-Jun-20;siang;KolektorSekunder;-7.536086111;112.0132917;722.2828008;2020
29-Jun-20;siang;KolektorPrimer;-7.607347222;111.90005;141.5458066;2020
30-Jun-20;malam;ArteriPrimer;-7.601188889;112.1018333;241.5827097;2020
01-Jul-20;malam;Lokal;-7.576855556;112.060675;20.0760966;2020
01-Jul-20;siang;Lokal;-7.512483333;112.0720556;2927.563044;2020
01-Jul-20;malam;ArteriPrimer;-7.573561111;111.861975;465.7169341;2020
02-Jul-20;siang;KolektorPrimer;-7.692197222;111.9257583;1204.697355;2020
02-Jul-20;malam;ArteriPrimer;-7.601572222;111.9353444;444.9531847;2020
04-Jul-20;siang;ArteriPrimer;-7.562580556;111.8320722;908.7576785;2020
04-Jul-20;siang;Lokal;-7.660888889;111.9432583;1531.169815;2020
04-Jul-20;siang;Lokal;-7.512352778;112.0709917;3040.944373;2020
30-Jun-20;malam;Lokal;-7.672961111;112.0312;2191.165873;2020
06-Jul-20;malam;KolektorSekunder;-7.589911111;111.8764722;687.8106539;2020
04-Jul-20;siang;KolektorSekunder;-7.693525;112.0629222;504.584263;2020
06-Jul-20;siang;Lokal;-7.6945;112.0228667;839.6839648;2020
06-Jul-20;malam;Lokal;-7.649894444;111.9108361;650.5840807;2020
07-Jul-20;malam;Lokal;-7.612336111;112.0336167;1516.527411;2020
10-Jul-20;siang;KolektorPrimer;-7.580219444;111.9048222;241.1032583;2020
11-Jul-20;siang;ArteriPrimer;-7.568286111;111.8484722;64.5914275;2020
11-Jul-20;malam;Lokal;-7.544369444;112.1151333;1401.339178;2020
11-Jul-20;malam;Lokal;-7.559919444;112.0753889;2537.60664;2020
13-Jul-20;siang;KolektorSekunder;-7.680625;111.8227528;2534.377653;2020
13-Jul-20;malam;Lokal;-7.506958333;111.8678778;6602.538331;2020
14-Jul-20;malam;Lokal;-7.530083333;111.861525;5151.119299;2020
12-Jul-20;siang;Lokal;-7.558419444;112.1133611;492.508836;2020
14-Jul-20;siang;KolektorSekunder;-7.657483333;111.9633472;853.6474745;2020
14-Jul-20;malam;ArteriPrimer;-7.603575;112.0217722;14.56735579;2020
14-Jul-20;malam;KolektorPrimer;-7.579772222;111.9036444;290.8732447;2020
15-Jul-20;siang;KolektorSekunder;-7.530938889;112.0812722;838.0587896;2020
15-Jul-20;siang;KolektorSekunder;-7.613044444;111.9196444;586.1348482;2020
15-Jul-20;siang;ArteriPrimer;-7.605055556;111.9852056;1547.94309;2020
16-Jul-20;siang;Lokal;-7.556694444;112.0870444;3215.188962;2020
15-Jul-20;siang;KolektorPrimer;-7.649269444;112.0137083;1089.31266;2020
17-Jul-20;malam;Lokal;-7.579333333;111.8181111;3897.145812;2020
18-Jul-20;siang;Lokal;-7.672741667;112.0509556;529.1494635;2020
19-Jul-20;siang;Lokal;-7.589513889;112.0972806;196.8188163;2020
19-Jul-20;malam;KolektorPrimer;-7.579661111;111.9037972;303.1159629;2020
18-Jul-20;siang;Lokal;-7.556908333;112.0880556;3329.28792;2020
20-Jul-20;siang;KolektorPrimer;-7.693291667;111.92555;1327.853778;2020
20-Jul-20;siang;Lokal;-7.611363889;111.9150056;33.32903792;2020
21-Jul-20;siang;Lokal;-7.639966667;112.046975;3380.097431;2020
22-Jul-20;malam;Lokal;-7.580744444;111.92655;522.6174208;2020
22-Jul-20;malam;KolektorSekunder;-7.692319444;111.82155;3748.662726;2020
23-Jul-20;malam;ArteriPrimer;-7.579177778;111.8712028;322.537816;2020
24-Jul-20;siang;KolektorSekunder;-7.534677778;112.0751583;12.4169161;2020
24-Jul-20;malam;Lokal;-7.684325;111.923475;643.1528603;2020
25-Jul-20;siang;Lokal;-7.616825;111.8929194;599.186231;2020
27-Jul-20;malam;ArteriPrimer;-7.576408333;111.8667833;473.368146;2020
27-Jul-20;malam;Lokal;-7.640963889;111.8767611;1226.43972;2020
27-Jul-20;siang;ArteriPrimer;-7.581772222;111.8752917;212.2699188;2020
27-Jul-20;malam;Lokal;-7.679422222;112.0070944;830.242966;2020
28-Jul-20;siang;Lokal;-7.662847222;112.0219444;959.144395;2020
28-Jul-20;malam;KolektorSekunder;-7.535519444;112.0693833;668.6612699;2020
28-Jul-20;malam;KolektorSekunder;-7.6221;111.8854083;680.254574;2020
29-Jul-20;siang;KolektorPrimer;-7.526022222;111.8966333;2536.787024;2020
29-Jul-20;siang;KolektorSekunder;-7.625208333;111.8753417;1171.628464;2020
29-Jul-20;siang;Lokal;-7.530297222;111.9505111;560.9222991;2020
29-Jul-20;malam;KolektorPrimer;-7.658275;111.9109861;397.6266899;2020
30-Jul-20;siang;Lokal;-7.618238889;111.9350556;473.8242259;2020
30-Jul-20;siang;KolektorPrimer;-7.717666667;112.0238889;238.5326181;2020
30-Jul-20;siang;Lokal;-7.665194444;111.9298444;814.5824039;2020
30-Jul-20;malam;ArteriPrimer;-7.605897222;112.0623278;1250.081781;2020
31-Jul-20;malam;ArteriPrimer;-7.560586111;111.8124944;3086.380506;2020
01-Agt-20;siang;KolektorPrimer;-7.62285;111.8973083;116.3378697;2020
02-Agt-20;malam;ArteriPrimer;-7.583786111;111.8785028;2.386082823;2020
02-Agt-20;siang;KolektorSekunder;-7.536263889;112.0226111;1751.351301;2020
02-Agt-20;siang;ArteriPrimer;-7.597936111;111.89835;256.2133128;2020
02-Agt-20;siang;KolektorPrimer;-7.576952778;111.9118778;339.321676;2020
03-Agt-20;siang;KolektorSekunder;-7.613588889;111.8867389;272.2549217;2020
04-Agt-20;malam;Lokal;-7.569858333;112.0458028;2141.372272;2020
04-Agt-20;malam;KolektorPrimer;-7.56065;111.8808222;2570.609036;2020
05-Agt-20;siang;Lokal;-7.633269444;111.9043278;425.4647026;2020
05-Agt-20;siang;Lokal;-7.621208333;111.9493833;2172.67267;2020
07-Agt-20;siang;ArteriPrimer;-7.605405556;111.9996056;72.71428707;2020
07-Agt-20;malam;KolektorSekunder;-7.583863889;111.9047556;169.2348387;2020
08-Agt-20;siang;KolektorSekunder;-7.614955556;111.8781056;152.958922;2020
08-Agt-20;malam;Lokal;-7.605722222;111.9069861;296.616946;2020
09-Agt-20;siang;KolektorSekunder;-7.782069444;111.7689139;18510.25287;2020
09-Agt-20;siang;Lokal;-7.571222222;112.0908222;2341.226535;2020
09-Agt-20;malam;Lokal;-7.506641667;111.8672333;6680.976675;2020
10-Agt-20;siang;KolektorPrimer;-7.718744444;112.0241111;117.1874647;2020
10-Agt-20;siang;KolektorSekunder;-7.529552778;111.9637861;1310.435908;2020
11-Agt-20;malam;ArteriPrimer;-7.605297222;112.0009333;220.5071808;2020
11-Agt-20;siang;KolektorPrimer;-7.6345;112.0192222;241.8974939;2020
12-Agt-20;siang;ArteriPrimer;-7.603072222;112.0283417;742.0442043;2020
12-Agt-20;siang;KolektorPrimer;-7.620783333;111.8976056;59.89962015;2020
12-Agt-20;malam;ArteriPrimer;-7.602319444;112.092175;303.6305331;2020
14-Agt-20;siang;KolektorPrimer;-7.689058333;111.9266417;843.81988;2020
15-Agt-20;malam;KolektorPrimer;-7.693727778;112.019275;421.2052377;2020
15-Agt-20;siang;Lokal;-7.579455556;111.9389222;2170.21578;2020
15-Agt-20;malam;ArteriPrimer;-7.602361111;111.9442028;42.98264571;2020
16-Agt-20;siang;KolektorSekunder;-7.755586111;111.759825;14724.7813;2020
17-Agt-20;malam;KolektorPrimer;-7.6943;112.0193917;485.9729615;2020
17-Agt-20;siang;Lokal;-7.575319444;112.0522444;937.8746567;2020
18-Agt-20;siang;Lokal;-7.584405556;111.8888417;784.2454457;2020
19-Agt-20;siang;Lokal;-7.643825;112.0202944;864.6011174;2020
19-Agt-20;malam;ArteriPrimer;-7.603288889;112.0252722;402.1432379;2020
19-Agt-20;malam;KolektorSekunder;-7.6766;111.82885;1707.604149;2020
22-Agt-20;siang;ArteriPrimer;-7.601297222;112.1097278;644.8731713;2020
22-Agt-20;siang;Lokal;-7.619758333;111.9393528;1022.830174;2020
22-Agt-20;siang;Lokal;-7.656380556;112.0751583;3725.221574;2020
23-Agt-20;siang;Lokal;-7.639036111;111.8815;504.0914512;2020
23-Agt-20;siang;KolektorSekunder;-7.536238889;112.0229306;1803.244947;2020
23-Agt-20;malam;ArteriPrimer;-7.600127778;111.9156611;140.1965855;2020
25-Agt-20;siang;ArteriPrimer;-7.603361111;111.9603806;1830.927044;2020
25-Agt-20;siang;Lokal;-7.589836111;112.1085611;85.19680091;2020
25-Agt-20;malam;KolektorPrimer;-7.698125;112.0201222;916.4347293;2020
25-Agt-20;malam;KolektorSekunder;-7.634161111;111.8739361;1181.010459;2020
26-Agt-20;siang;ArteriPrimer;-7.596908333;111.8971833;85.13604211;2020
26-Agt-20;siang;Lokal;-7.683505556;112.0686083;1406.284774;2020
26-Agt-20;siang;ArteriPrimer;-7.605102778;112.0026389;409.8311151;2020
27-Agt-20;siang;KolektorPrimer;-7.748072222;112.0164278;1588.314402;2020
28-Agt-20;siang;Lokal;-7.605425;111.9070167;329.6292474;2020
28-Agt-20;siang;Lokal;-7.556025;112.0764444;2849.883639;2020
29-Agt-20;siang;Lokal;-7.609972222;111.9110972;446.2203788;2020
29-Agt-20;siang;ArteriPrimer;-7.60355;112.0217611;13.46740606;2020
29-Agt-20;malam;ArteriPrimer;-7.594233333;111.8944194;170.7299526;2020
30-Agt-20;siang;Lokal;-7.591811111;112.0485722;1602.6065;2020
30-Agt-20;siang;Lokal;-7.555652778;111.8138694;3623.415599;2020
01-Sep-20;siang;KolektorSekunder;-7.630041667;111.9007611;523.4041734;2020
02-Sep-20;malam;KolektorPrimer;-7.589955556;111.8913472;102.0347391;2020
02-Sep-20;siang;ArteriPrimer;-7.559380556;111.8051278;3910.673551;2020
02-Sep-20;siang;KolektorSekunder;-7.653022222;111.9566056;411.391323;2020
03-Sep-20;malam;KolektorPrimer;-7.644641667;111.893175;367.3184554;2020
03-Sep-20;siang;KolektorPrimer;-7.620675;112.0202694;598.9670964;2020
03-Sep-20;siang;ArteriPrimer;-7.567536111;111.8472194;225.2621117;2020
04-Sep-20;siang;Lokal;-7.640836111;111.8766028;1204.151281;2020
04-Sep-20;siang;Lokal;-7.587291667;112.0907361;575.5391272;2020
04-Sep-20;siang;ArteriPrimer;-7.603916667;111.9460944;490.2835043;2020
06-Sep-20;malam;Lokal;-7.636413889;112.0709167;5086.045598;2020
07-Sep-20;siang;Lokal;-7.584405556;111.8888417;784.2454457;2020
07-Sep-20;siang;Lokal;-7.656902778;112.0560139;2370.213083;2020
08-Sep-20;siang;KolektorSekunder;-7.681241667;111.8344444;1383.346464;2020
09-Sep-20;malam;ArteriPrimer;-7.604658333;112.0453528;75.05309564;2020
09-Sep-20;siang;ArteriPrimer;-7.568458333;111.8487806;25.68280934;2020
09-Sep-20;siang;ArteriPrimer;-7.580130556;111.8666361;7.183586674;2020
09-Sep-20;siang;Lokal;-7.730344444;112.0105694;2890.311709;2020
10-Sep-20;malam;ArteriPrimer;-7.603208333;112.0264806;536.2046012;2020
10-Sep-20;siang;Lokal;-7.646280556;111.8730528;543.0089371;2020
10-Sep-20;malam;Lokal;-7.517294444;111.9800556;4049.782923;2020
11-Sep-20;malam;ArteriPrimer;-7.570452778;111.8506;260.3042293;2020
12-Sep-20;malam;Lokal;-7.587433333;112.0523028;1645.768045;2020
12-Sep-20;siang;Lokal;-7.648555556;112.088375;5744.515127;2020
12-Sep-20;malam;ArteriPrimer;-7.603552778;112.0217722;14.677031;2020
13-Sep-20;malam;Lokal;-7.646019444;111.8724694;472.8956532;2020
14-Sep-20;malam;ArteriPrimer;-7.606188889;112.0543667;529.9743194;2020
15-Sep-20;siang;Lokal;-7.615772222;112.0334861;1542.689091;2020
15-Sep-20;siang;ArteriPrimer;-7.605075;111.9860056;1457.033093;2020
15-Sep-20;malam;Lokal;-7.604433333;111.8955889;401.6073615;2020
16-Sep-20;siang;ArteriPrimer;-7.562744444;111.8316472;956.4885531;2020
16-Sep-20;malam;KolektorPrimer;-7.750019444;112.017775;1211.351221;2020
